video_id,user_id,views,captions,subtitles,top_comments,likes,comment_count,shares,saved_count,viewer_retention_percentage,video_file,cluster,sentiment_quality_score,analyzed_comments_count,score_interpretation,quality_sentiment_multiplier,score_edu_kw,score_edu_zs,score_eco_kw,score_eco_zs,score_educational,score_eco,total_score_raw,total_score,social_value_multiplier,quality_flag,engagement_rate,viral_coefficient,save_rate,overall_quality_score,norm_likes,norm_comment_count,norm_shares,norm_saved_count,norm_viewer_retention_percentage,norm_sentiment_quality_score,norm_engagement_rate,norm_viral_coefficient,norm_save_rate,norm_overall_quality_score,video_score,category_total_score,video_money
2001,1,14055,"fps, gaming",Here’s a ranked gaming match with commentary on positioning and decision making.,"Not useful at all. | Too repetitive and unoriginal. | Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement.",1195,94,89,194,37.2,,8,0.5,0,Average,1.0,0.5,0.18022626638412476,0.5,0.0011203810572624207,0.27615838646888735,0.1507842667400837,0.21347132660448553,0.2248084760790497,0.94496169521581,True,0.09804340092493774,0.006332266097474209,0.013802917111348274,0.4488,1.0,1.0,1.0,1.0,0.0,0.5,0.16060803415706412,0.6872650658703491,1.0,0.0,0.5662425623909945,1.4110577001300206,3720.6262741531386
2039,9,6314,"music cover, acoustic guitar",Sit back and enjoy as I perform an acoustic guitar cover of a popular song. (variant 2),"Really boring, I didn't enjoy this. | Not useful at all. | Disliked the presentation style. | Too repetitive and unoriginal. | Poor quality, needs improvement.",726,42,16,77,68.55,,9,0.5,0,Average,1.0,0.5,0.002566638868302107,0.5,0.0007820949540473521,0.15179664720781147,0.15054746646783315,0.1511720568378223,0.10854068586422173,0.9217081371728444,False,0.12416851441241686,0.0025340513145391194,0.012195121951219513,0.5742,0.17882836587872558,0.0,0.0,0.0,1.0,0.5,0.9132479010673807,0.0,0.681544808726706,1.0,0.4568101896625892,3.992410620626248,1060.8619958701945
2040,3,19834,"jokes, memes",Here’s a funny compilation of memes that had me laughing nonstop.,"Great explanation, very helpful. | Amazing content, keep it up! | This was super entertaining. | Loved this video! | High quality and well presented.",885,109,109,194,44.38,,4,0.5,0,Average,1.0,0.11920292202211755,9.092817344935611e-05,0.5,0.0002882999542634934,0.03582452632804981,0.15020180996798443,0.09301316814801712,0.0,0.9,False,0.05561157608147625,0.005495613592820409,0.009781183825753756,0.47752,0.2938706968933669,0.5394736842105263,0.6556291390728477,0.6382113821138211,0.2790449037776196,0.5,0.06154754670229182,0.6390364848286787,0.4911027663656756,0.27904490377761937,0.43704632556953005,5.757026037420992,703.8621158691242
2041,5,5109,"fitness tips, soccer practice",Let’s train together! Today I’m going through a soccer workout to build stamina. (variant 3),"Disliked the presentation style. | Really boring, I didn't enjoy this. | Too repetitive and unoriginal. | Poor quality, needs improvement. | Not useful at all.",545,38,33,33,45.47,,5,0.5,0,Average,1.0,0.5,0.7069630026817322,0.5,0.31768763065338135,0.6448741018772125,0.3723813414573669,0.5086277216672896,0.7756525220888851,1.055130504417777,False,0.12057154041886867,0.0064591896652965355,0.0064591896652965355,0.48188,0.12176470588235296,0.02272727272727273,0.17543859649122812,0.0,0.20269777615749185,0.5,1.0,0.755260675488284,0.11920150646020795,0.20269777615749165,0.3170780672870383,4.735751522810948,620.7769828790931
2042,7,17677,"tech, computer guide",This video explains a step-by-step PC guide for better productivity.,"Too repetitive and unoriginal. | Poor quality, needs improvement. | Really boring, I didn't enjoy this. | Not useful at all. | Disliked the presentation style.",1838,137,120,104,49.15,,7,0.5,0,Average,1.0,0.8807970779778823,0.7002821564674377,0.5,0.0008518928079865873,0.7544366329205711,0.1505963249655906,0.45251647894308084,0.6709333139474984,1.0341866627894998,True,0.11851558522373706,0.006788482208519546,0.005883351247383606,0.4966,1.0,0.8636363636363638,1.0,0.24413145539906103,0.4674970805760996,0.5,1.0,1.0,0.0,0.46749708057609957,0.6320034707460351,3.8083790606935053,1538.6420800291185
2043,10,7945,"easy dinner, food tutorial",Let’s bake and cook together — I’ll show you a simple way to create a delicious meal.,"Amazing content, keep it up! | Loved this video! | This was super entertaining. | High quality and well presented. | Great explanation, very helpful.",518,55,44,98,68.93,,6,0.5,0,Average,1.0,0.5,0.9711980819702148,0.5,0.39691296219825745,0.8298386573791504,0.42783907353878015,0.6288388654589653,1.0,1.1,True,0.0776589049716803,0.005538074260541221,0.012334801762114538,0.57572,0.044383561643835646,0.1658031088082901,0.19402985074626863,0.22727272727272724,0.9440075495438821,0.5,0.13611969167403723,0.6450304703358886,0.859677276326919,0.9440075495438814,0.4331627509969054,3.8652747353824006,1039.0322945371195
2044,4,24761,"travel diary, exploring","Join me as I explore a new city, sharing highlights and travel tips along the way. (variant 3)","Thanks for sharing. | This was okay overall. | Interesting perspective. | I learned something new. | Not bad, could be better.",1783,141,69,337,48.31,,0,0.5,0,Average,1.0,0.5,0.006965636741369963,0.5,0.015673935413360596,0.15487594571895896,0.1609717547893524,0.15792385025415567,0.12114141302273125,0.9242282826045463,True,0.08048947942328662,0.0027866402810871934,0.013610112677193975,0.49324,0.7556603773584906,0.6464646464646464,0.3505747126436781,1.0,0.3441048034934498,0.5,0.4083054798335237,0.12062086397107677,0.9620603273573254,0.3441048034934498,0.5347430250044252,7.2827370519842285,680.7831684718668
2045,4,14366,"travel diary, exploring",Here’s a travel diary where I share experiences from my recent trip.,"Great explanation, very helpful. | Loved this video! | This was super entertaining. | High quality and well presented. | Amazing content, keep it up!",1496,106,36,200,51.09,,0,0.5,0,Average,1.0,0.5,0.00019631082250270993,0.5,0.0010420684702694416,0.15013741757575189,0.1507294479291886,0.15043343275247023,0.10716220758470121,0.9214324415169403,False,0.11401921202840039,0.002505916747876932,0.013921759710427398,0.50436,0.6202830188679245,0.46969696969696967,0.16091954022988503,0.5650793650793651,0.4250363901018923,0.5,0.8263372616340221,0.0688805944389876,1.0,0.4250363901018925,0.4900548363282351,7.2827370519842285,623.8904830927662
2046,2,3930,"bible, prayer",Here’s a short Bible study where I reflect on scripture and pray with you. (variant 2),"High quality and well presented. | Loved this video! | Great explanation, very helpful. | Amazing content, keep it up! | This was super entertaining.",359,28,15,40,46.45,,2,0.5,0,Average,1.0,0.5,0.007364580873399973,0.5,0.0004213125503156334,0.15515520661137996,0.15029491878522094,0.15272506269830044,0.11143902737391774,0.9222878054747836,False,0.10229007633587786,0.003816793893129771,0.010178117048346057,0.4858,0.0,0.0,0.019230769230769214,0.02229299363057321,0.38951456310679616,0.5,0.6767493039741977,0.24387009564635506,0.4838592534040545,0.3895145631067962,0.3044277401856873,5.8470255636666275,482.73361553028235
2047,14,21842,"adventure, trip highlights",Come along on this adventure as I explore nature and cultural spots.,"I learned something new. | This was okay overall. | Thanks for sharing. | Not bad, could be better. | Interesting perspective.",2301,118,165,143,70.17,,0,0.5,0,Average,1.0,0.5,0.0005542910075746477,0.5,0.03209599480032921,0.15038800370530225,0.17246719636023045,0.16142760003276635,0.12768038604361157,0.9255360772087223,True,0.11830418459848,0.007554253273509752,0.006547019503708452,0.58068,1.0,0.5303030303030303,0.9022988505747126,0.38412698412698415,0.9804949053857351,0.5,0.8797601367739046,0.999341569826087,0.10220473987916616,0.9804949053857349,0.7037490165457324,7.2827370519842285,895.945272570875
2048,4,22818,"adventure, trip highlights",Travel with me as I document my journey and show you the sights I visited. (variant 3),"This was super entertaining. | Great explanation, very helpful. | Amazing content, keep it up! | High quality and well presented. | Loved this video!",2240,117,110,166,48.77,,0,0.5,0,Average,1.0,0.5,0.0028307833708822727,0.5,0.006638186983764172,0.15198154835961758,0.15464673088863493,0.15331413962412627,0.11253840899891655,0.9225076817997834,True,0.10811639933385923,0.004820755543868876,0.007274958366202121,0.49508,0.9712264150943395,0.5252525252525252,0.5862068965517241,0.45714285714285713,0.35749636098981086,0.5,0.7527439724362043,0.4955294822550728,0.1908234629914927,0.3574963609898109,0.5426691691675906,7.2827370519842285,690.8739696321436
2049,10,11091,"home cooking, delicious recipe","Here’s a cooking tutorial where I walk you through ingredients, preparation, and plating. (variant 3)","This was super entertaining. | Amazing content, keep it up! | Loved this video! | Great explanation, very helpful. | High quality and well presented.",1023,76,82,106,38.92,,6,0.5,0,Average,1.0,0.7310585786300049,0.9983685612678528,0.5,0.0023879928048700094,0.9181755664764985,0.151671594963409,0.5349235807199537,0.8247279195262054,1.064945583905241,False,0.10648273374808404,0.00739338202145884,0.009557298710666306,0.45568,0.3210958904109589,0.27461139896373055,0.47761194029850745,0.2532467532467532,0.0,0.5,0.7165773475877828,1.0,0.5327942848204383,0.0,0.3523247846438652,3.8652747353824006,845.125368163125
2050,2,19077,"bible verse, reflection",Here’s a short Bible study where I reflect on scripture and pray with you. (variant 3),"I learned something new. | Interesting perspective. | Not bad, could be better. | This was okay overall. | Thanks for sharing.",2140,139,91,258,59.03,,2,0.5,0,Average,1.0,0.5,0.00783191341906786,0.5,0.00045940233394503593,0.1554823393933475,0.15032158163376153,0.1529019605135545,0.11176916797027554,0.9223538335940551,True,0.12423337002673376,0.004770142055878807,0.013524139015568485,0.53612,1.0,0.9098360655737705,0.5064102564102564,0.7165605095541401,0.8780582524271844,0.5,1.0,0.44826208614343455,0.8496049265361819,0.8780582524271844,0.7156956123277782,5.8470255636666275,1134.884522505781
2051,13,24613,"funny, meme compilation",I created this comedy sketch to brighten your day and make you smile. (variant 2),"Thanks for sharing. | I learned something new. | Interesting perspective. | This was okay overall. | Not bad, could be better.",2561,179,161,283,61.08,,4,0.5,0,Average,1.0,0.5,0.00011562118743313476,0.5,0.00037902570329606533,0.1500809348312032,0.15026531799230725,0.15017312641175523,0.10667640344723384,0.9213352806894468,True,0.11786454312761549,0.006541258684435055,0.011497988867671555,0.54432,0.9974811083123426,1.0,1.0,1.0,0.8741981468282253,0.5,0.8345094494785952,0.8385466152451061,0.6720553415305864,0.8741981468282253,0.7880034016603809,5.757026037420992,1269.0776907504373
2052,1,15238,"valorant, clutch gameplay",Jump into the action with me as I play an FPS match and talk through strategies. (variant 4),"Thanks for sharing. | This was okay overall. | I learned something new. | Not bad, could be better. | Interesting perspective.",703,87,75,118,49.03,,3,0.5,0,Average,1.0,0.5,0.6235508322715759,0.5,0.00511280819773674,0.5864855825901031,0.1535789657384157,0.3700322741642594,0.5169948126908958,1.0033989625381792,False,0.056765979787373674,0.004921905761911012,0.007743798398739992,0.49612,0.10406811731315044,0.19999999999999998,0.3534482758620689,0.20175438596491233,0.3051035502958581,0.5,0.14375121793558568,0.20629053996138252,0.21092851780999344,0.3051035502958582,0.32801037322867577,4.024607834054846,377.8264219805131
2053,7,11768,"tech, computer guide",I’ll show you how to optimize your computer and explore new software features.,"Interesting perspective. | Thanks for sharing. | I learned something new. | Not bad, could be better. | This was okay overall.",1145,82,74,148,43.4,,7,0.5,0,Average,1.0,0.7310585786300049,0.9381413459777832,0.5,0.0028973573353141546,0.8760165157734497,0.1520281501347199,0.5140223329540848,0.7857203693643483,1.0571440738728697,False,0.11055404486743711,0.00628823929299796,0.01257647858599592,0.4736,0.5491216655823031,0.44696969696969696,0.5740740740740741,0.4507042253521127,0.24367458154924093,0.5,0.871191448933715,0.8962723489312184,0.9136501230908772,0.24367458154924135,0.477865889993633,3.8083790606935053,1163.3869131871093
2054,9,10003,"music cover, acoustic guitar",In this video I’ll play a guitar cover and talk about why I love this piece.,"High quality and well presented. | Great explanation, very helpful. | Loved this video! | Amazing content, keep it up! | This was super entertaining.",378,99,39,94,50.32,,9,0.5,0,Average,1.0,0.5,0.0010836237343028188,0.5,0.00031707502785138786,0.15075853661401198,0.15022195251949597,0.15049024456675397,0.10726823425450979,0.921453646850902,False,0.05158452464260722,0.0038988303508947315,0.009397180845746277,0.50128,0.0,0.57,0.25000000000000006,0.1223021582733813,0.3905048478769643,0.5,0.0,0.3474379212426632,0.3332141683806422,0.3905048478769635,0.3359311854027309,3.992410620626248,780.141590284161
2055,12,22877,"bible study, scripture reading",In this devotion I’ll share a verse and then guide a prayer session for encouragement. (variant 2),"Too repetitive and unoriginal. | Not useful at all. | Disliked the presentation style. | Poor quality, needs improvement. | Really boring, I didn't enjoy this.",1563,137,168,339,51.37,,2,0.5,0,Average,1.0,0.7310585786300049,0.03644079715013504,0.5,0.006149990949779749,0.244826131594096,0.15430499366484582,0.1995655626294709,0.19885644719204223,0.9397712894384085,True,0.08165406303274031,0.007343620229925253,0.014818376535384885,0.5054799999999999,0.6760247052217855,0.8934426229508197,1.0,0.9745222929936305,0.5805825242718445,0.5,0.37275639582583403,1.0,0.9910749400373329,0.5805825242718438,0.6537395622197845,5.8470255636666275,1036.640295306366
2056,14,20266,"adventure, trip highlights",Come along on this adventure as I explore nature and cultural spots. (variant 2),"Thanks for sharing. | This was okay overall. | Not bad, could be better. | Interesting perspective. | I learned something new.",1332,180,73,188,70.84,,0,0.5,0,Average,1.0,0.5,0.0005271073314361274,0.5,0.012371258810162544,0.15036897513200528,0.15865988116711377,0.1545144281495595,0.11477848171557967,0.9229556963431159,True,0.07820980953320833,0.0036020921740846736,0.009276620941478337,0.58336,0.5429245283018868,0.8434343434343433,0.3735632183908046,0.526984126984127,1.0,0.5,0.3798837063201546,0.27091713679028656,0.4345043415134194,1.0,0.6134137942848401,7.2827370519842285,780.939193090228
2057,14,3752,"journey, travel guide","Join me as I explore a new city, sharing highlights and travel tips along the way. (variant 4)","High quality and well presented. | This was super entertaining. | Great explanation, very helpful. | Loved this video! | Amazing content, keep it up!",181,13,8,50,66.05,,0,0.5,0,Average,1.0,0.5,0.0073869237676262856,0.5,0.016891492530703545,0.1551708466373384,0.16182404477149248,0.15849744570441543,0.12221190190211564,0.9244423803804231,False,0.05383795309168443,0.0021321961620469083,0.013326226012793176,0.5642,0.0,0.0,0.0,0.08888888888888888,0.8605531295487626,0.5,0.07602770203808226,0.0,0.9275001808889328,0.8605531295487631,0.3613214539413072,7.2827370519842285,459.9995750276299
2058,13,8005,"jokes, memes",I created this comedy sketch to brighten your day and make you smile. (variant 3),"Interesting perspective. | I learned something new. | This was okay overall. | Thanks for sharing. | Not bad, could be better.",916,73,51,41,57.73,,4,0.5,0,Average,1.0,0.5,0.0001276571856578812,0.5,0.00044152536429464817,0.1500893600299605,0.15030906775500624,0.15019921389248336,0.10672508995267592,0.9213450179905353,False,0.12991880074953155,0.006371018113678951,0.005121798875702686,0.53092,0.3068849706129303,0.3026315789473684,0.271523178807947,0.016260162601626042,0.7548111190306486,0.5,0.9841807398620122,0.8060645438940415,0.0,0.7548111190306479,0.4785322331145104,5.757026037420992,770.6750758575389
2059,8,15547,"makeup tutorial, beauty tips",In this video I’ll share a makeup tutorial with tips for beginners. (variant 2),"Poor quality, needs improvement. | Not useful at all. | Really boring, I didn't enjoy this. | Disliked the presentation style. | Too repetitive and unoriginal.",599,149,94,189,42.79,,1,0.5,0,Average,1.0,0.7310585786300049,0.18267248570919037,0.5,0.000606312183663249,0.3471883135854347,0.15042441852856428,0.24880636605699952,0.29075350191458454,0.9581507003829169,False,0.0541583585257606,0.006046182543255934,0.012156686177397569,0.47116,0.31336405529953915,1.0,1.0,0.9930555555555557,0.0,0.5,0.1478114242008824,1.0,0.6685989694472442,0.0,0.49598876077957127,4.018296017125353,1144.4273271732336
2060,8,6285,"beauty, skincare routine",Here’s a step-by-step guide to achieving this makeup look. (variant 2),"This was super entertaining. | Loved this video! | Amazing content, keep it up! | Great explanation, very helpful. | High quality and well presented.",191,30,37,56,60.08,,1,0.5,0,Average,1.0,0.7310585786300049,0.9787344932556152,0.5,0.07178043574094772,0.9044317188679322,0.2002463050186634,0.5523390119432978,0.8572299650808397,1.071445993016168,False,0.04105011933174224,0.0058870326173428794,0.008910103420843278,0.54032,0.0,0.0,0.2962962962962963,0.06944444444444445,0.6188260558339297,0.5,0.0,0.9525396872623644,0.20725215433463726,0.61882605583393,0.33533928524086,4.018296017125353,773.7502787385475
2061,15,12713,"fitness tips, soccer practice",Follow along as I do exercises focused on strength and endurance for athletes.,"Really boring, I didn't enjoy this. | Disliked the presentation style. | Too repetitive and unoriginal. | Not useful at all. | Poor quality, needs improvement.",751,39,78,127,62.56,,5,0.5,0,Average,1.0,0.7310585786300049,0.4807361364364624,0.5,0.0018887465121224523,0.5558328690945251,0.1513221225584857,0.35357749582650544,0.48628561300089845,0.9972571226001797,True,0.0682765672933218,0.0061354518996303,0.009989774246833949,0.5502400000000001,0.24294117647058824,0.034090909090909095,0.5701754385964912,0.3686274509803921,0.8257382427998543,0.5,0.0,0.6844592207432468,0.4965674268559561,0.825738242799855,0.46104932789199077,4.735751522810948,902.6446173841792
2062,9,19502,"music cover, acoustic guitar",Watch this live music session where I share one of my favorite covers. (variant 2),"Great explanation, very helpful. | Loved this video! | This was super entertaining. | High quality and well presented. | Amazing content, keep it up!",2324,124,108,136,38.64,,9,0.5,0,Average,1.0,0.5,0.0015142079209908843,0.5,0.0006661858060397208,0.15105994554469362,0.1504663300642278,0.1507631378044607,0.10777752904771636,0.9215555058095433,True,0.13106348066864937,0.005537893549379551,0.0069736437288483236,0.45456,1.0,0.82,1.0,0.4244604316546763,0.0,0.5,1.0,0.7647015919886522,0.031495081377653715,0.0,0.5530460431654676,3.992410620626248,1284.3529816924317
2063,2,24260,"bible study, scripture reading",In this devotion I’ll share a verse and then guide a prayer session for encouragement. (variant 3),"Loved this video! | This was super entertaining. | Amazing content, keep it up! | High quality and well presented. | Great explanation, very helpful.",1306,104,65,347,49.28,,2,0.5,0,Average,1.0,0.7310585786300049,0.03991340845823288,0.5,0.007189154624938965,0.24725695950976448,0.15503240823745726,0.20114468387361087,0.20180352728182668,0.9403607054563654,True,0.06079967023907667,0.0026793075020610057,0.014303380049464139,0.49712,0.5317237507018528,0.6229508196721312,0.33974358974358976,1.0,0.4994174757281553,0.5,0.0655464992296634,0.0,0.9347819036350281,0.4994174757281553,0.5164545497100222,5.8470255636666275,818.9463019582745
2064,14,3152,"journey, travel guide",In this vlog I’m taking you with me on an adventure to discover amazing places. (variant 3),"Amazing content, keep it up! | Great explanation, very helpful. | High quality and well presented. | Loved this video! | This was super entertaining.",330,31,19,22,47.44,,0,0.5,0,Average,1.0,0.2689414213699951,0.004838760942220688,0.5,0.002518879482522607,0.08406955907055301,0.15176321563776582,0.11791638735415941,0.04647634357799483,0.909295268715599,False,0.12055837563451777,0.006027918781725888,0.006979695431472081,0.48976,0.07028301886792454,0.09090909090909087,0.06321839080459768,0.0,0.3187772925764191,0.5,0.9078642527956908,0.7180222336880981,0.1548783780312816,0.31877729257641896,0.32292882445096166,7.2827370519842285,411.1217875142956
2065,7,6613,"tech review, pc setup",In this tutorial I’ll share useful Windows tips and tricks for your PC.,"Not bad, could be better. | Thanks for sharing. | I learned something new. | Interesting perspective. | This was okay overall.",301,61,13,70,55.97,,7,0.5,0,Average,1.0,0.8807970779778823,0.6689484715461731,0.7310585786300049,0.0063408175483345985,0.7325030534756858,0.22375614587283568,0.4781295996742607,0.7187345315070889,1.0437469063014178,False,0.05670648722213821,0.001965824890367458,0.010585210948132466,0.52388,0.0,0.2878787878787879,0.00925925925925926,0.08450704225352111,0.7329700272479565,0.5,0.0,0.0,0.641830713359159,0.7329700272479565,0.3540009386311723,3.8083790606935053,861.8318818799688
2066,10,12183,"cooking, food, recipe",Welcome to my kitchen! Today I’ll guide you through a recipe and share some personal cooking tips.,"This was super entertaining. | High quality and well presented. | Loved this video! | Amazing content, keep it up! | Great explanation, very helpful.",1008,118,38,134,58.86,,6,0.5,0,Average,1.0,0.7310585786300049,0.6940972208976746,0.5,0.0054741790518164635,0.7051856282173736,0.15383192533627152,0.4295087767768226,0.627994533142989,1.0255989066285978,True,0.09554296971189362,0.0031191003857834686,0.010998932939341706,0.53544,0.3128767123287671,0.49222797927461137,0.14925373134328357,0.34415584415584416,0.6272412708398869,0.5,0.496271092025545,0.18221667917929582,0.7024595203210215,0.6272412708398869,0.4551940977345239,3.8652747353824006,1091.8791302815305
2067,14,8691,"journey, travel guide","Join me as I explore a new city, sharing highlights and travel tips along the way. (variant 5)","Not bad, could be better. | I learned something new. | Thanks for sharing. | Interesting perspective. | This was okay overall.",1010,63,39,118,42.35,,0,0.5,0,Average,1.0,0.5,0.007290485315024853,0.5,0.016172291710972786,0.1551033397205174,0.16132060419768093,0.15821197195909917,0.12167912837753682,0.9243358256755074,False,0.1279484524220458,0.0044874007594062825,0.013577263836152341,0.4694,0.3910377358490566,0.25252525252525254,0.17816091954022986,0.30476190476190473,0.17059679767103347,0.5,1.0,0.4340887252203307,0.9580613344489688,0.17059679767103325,0.386717435751346,7.2827370519842285,492.33128606387766
2068,13,19707,"funny, meme compilation","Enjoy a set of jokes, memes, and funny clips I’ve put together. (variant 2)","This was super entertaining. | High quality and well presented. | Loved this video! | Amazing content, keep it up! | Great explanation, very helpful.",1862,130,84,191,52.44,,4,0.5,0,Average,1.0,0.2689414213699951,0.00014677320723421872,0.5,0.0003355038061272353,0.08078516765606249,0.15023485266428907,0.11551001016017579,0.04198537346204094,0.9083970746924082,True,0.10534327903790532,0.004262444816562643,0.009691987618612676,0.50976,0.7040302267002521,0.6776315789473684,0.4900662251655629,0.6260162601626017,0.5662865288667142,0.5,0.6790395887605717,0.4037466476270875,0.48170141735804967,0.5662865288667139,0.572011874505214,5.757026037420992,921.2238262542057
2069,8,12626,"beauty hacks, skincare tips",I’m sharing my favorite skincare hacks and beauty advice in today’s video. (variant 2),"Loved this video! | This was super entertaining. | Amazing content, keep it up! | Great explanation, very helpful. | High quality and well presented.",1493,111,34,168,70.73,,1,0.5,0,Average,1.0,0.5,0.0016833931440487504,0.5,0.001052017556503415,0.15117837520083413,0.1507364122895524,0.15095739374519326,0.10814006474114694,0.9216280129482294,True,0.1297322984318074,0.002692856011405037,0.013305876762236655,0.58292,1.0,0.6806722689075629,0.2592592592592592,0.8472222222222222,1.0,0.5,1.0,0.0,0.8319015728392488,1.0,0.7101019296607534,4.018296017125353,1638.4646541282743
2070,13,17377,"jokes, memes",This video is packed with comedy skits and internet humor for a good time. (variant 3),"High quality and well presented. | This was super entertaining. | Great explanation, very helpful. | Loved this video! | Amazing content, keep it up!",1420,131,79,178,36.55,,4,0.5,0,Average,1.0,0.2689414213699951,4.0493490814697e-05,0.5,0.00023105567379388958,0.08071077185456882,0.15016173897165572,0.11543625541311227,0.041847726560383075,0.9083695453120766,False,0.09380215227024227,0.004546239281809288,0.01024342521724118,0.4462,0.5184718723761546,0.6842105263157895,0.456953642384106,0.573170731707317,0.0,0.5,0.5357395706280448,0.4578949157410689,0.5398233654408187,0.0,0.42209823669598406,5.757026037420992,679.7882526487367
2071,3,11099,"funny, internet humor",I created this comedy sketch to brighten your day and make you smile. (variant 4),"Interesting perspective. | I learned something new. | Not bad, could be better. | This was okay overall. | Thanks for sharing.",1315,53,64,162,48.98,,4,0.5,0,Average,1.0,0.5,0.00012713232717942446,0.5,0.00043897327850572765,0.15008899262902559,0.150307281294954,0.1501981369619898,0.10672308010040686,0.9213446160200814,False,0.12902063248941345,0.005766285250923506,0.014595909541400127,0.49591999999999997,0.47439126784214947,0.17105263157894737,0.35761589403973515,0.508130081300813,0.4429793300071275,0.5,0.9730286634181761,0.6906809082006587,0.9985785692009777,0.4429793300071272,0.47940580728528337,5.757026037420992,772.0819650778238
2072,1,24658,"gaming, ranked match",Jump into the action with me as I play an FPS match and talk through strategies. (variant 5),"Interesting perspective. | I learned something new. | Thanks for sharing. | Not bad, could be better. | This was okay overall.",2597,235,105,300,47.7,,3,0.5,0,Average,1.0,0.5,0.6222283244132996,0.5,0.005321616772562265,0.5855598270893096,0.15372513174079358,0.36964247941505163,0.5162673471154969,1.0032534694230995,True,0.1191094168221267,0.0042582528996674505,0.012166436856192717,0.4908,1.0,1.0,0.6120689655172413,1.0,0.25591715976331375,0.5,0.9170228716224794,0.0,0.8193899071683369,0.2559171597633139,0.6315819295179604,4.024607834054846,1164.003873504122
2073,15,20370,"fitness, soccer, training",Follow along as I do exercises focused on strength and endurance for athletes. (variant 2),"Too repetitive and unoriginal. | Disliked the presentation style. | Not useful at all. | Really boring, I didn't enjoy this. | Poor quality, needs improvement.",2038,124,127,288,50.2,,5,0.5,0,Average,1.0,0.7310585786300049,0.61704021692276,0.5,0.0009581284830346704,0.6512457254349334,0.15067068993812427,0.40095820768652884,0.5747112187488207,1.0149422437497642,True,0.11237113402061856,0.0062346588119784,0.014138438880706922,0.5008,1.0,1.0,1.0,1.0,0.37513671162960277,0.5,0.8431893945415552,0.7061557741266739,0.9399967264007442,0.37513671162960294,0.6890505999438293,4.735751522810948,1349.026617148316
2074,6,20924,"sports, hockey recap",I’m reviewing hockey plays and sharing my perspective as a fan.,"Amazing content, keep it up! | High quality and well presented. | Great explanation, very helpful. | Loved this video! | This was super entertaining.",2301,176,71,302,66.42,,10,0.5,0,Average,1.0,0.5,0.003073525382205844,0.5,0.000362848280929029,0.1521514677675441,0.1502539937966503,0.1512027307820972,0.108597931988155,0.9217195863976311,False,0.12177403938061557,0.003393232651500669,0.01443318677117186,0.56568,0.0508793095448007,1.0,0.19626168224299062,1.0,0.6138754620415127,0.5,0.2496068480506948,0.29183920214143677,1.0,0.613875462041512,0.5199616709506302,2.1132055985869584,2281.3288317499355
2075,7,4086,"tech review, pc setup",This video explains a step-by-step PC guide for better productivity. (variant 2),"I learned something new. | Interesting perspective. | This was okay overall. | Thanks for sharing. | Not bad, could be better.",355,27,12,53,51.34,,7,0.5,0,Average,1.0,0.8807970779778823,0.5035455226898193,0.5,0.0011776175815612078,0.6167209892762382,0.15082433230709283,0.3837726607916655,0.5426382013830815,1.0085276402766163,False,0.09642682329907,0.002936857562408223,0.01297112090063632,0.50536,0.035133376707872414,0.030303030303030346,0.0,0.004694835680751165,0.5527442584663295,0.5,0.6426292788790466,0.2013480552279503,0.967521053839197,0.5527442584663296,0.336939964877904,3.8083790606935053,820.2961414004683
2076,11,11754,"valorant, clutch gameplay",Watch this intense Valorant gameplay where I break down how I won clutch rounds.,"Not bad, could be better. | I learned something new. | Thanks for sharing. | This was okay overall. | Interesting perspective.",730,50,76,73,66.91,,3,0.5,0,Average,1.0,0.2689414213699951,0.0462576299905777,0.5,0.000710928114131093,0.11306276740440291,0.15049764967989177,0.13178020854214734,0.07235009554167217,0.9144700191083345,True,0.07282627190743576,0.0064658839543985025,0.006210651693040667,0.5676399999999999,0.11684011352885525,0.0,0.3620689655172413,0.004385964912280722,0.966346153846154,0.5,0.3429537200281814,0.6862223132382846,0.0,0.966346153846153,0.44060549556704115,4.024607834054846,1015.0434954627978
2077,11,23392,"fps, gaming",In this session I’ll share tips and tricks for improving aim and movement in FPS games.,"Too repetitive and unoriginal. | Disliked the presentation style. | Not useful at all. | Really boring, I didn't enjoy this. | Poor quality, needs improvement.",1814,119,141,146,56.14,,3,0.5,0,Average,1.0,0.7310585786300049,0.32824552059173584,0.5,0.002602143445983529,0.44908943800321655,0.15182150041218848,0.3004554692077025,0.38714511472805174,0.9774290229456104,True,0.08866279069767442,0.006027701778385773,0.006241450068399453,0.52456,0.6296121097445601,0.37297297297297294,0.9224137931034483,0.32456140350877194,0.5680473372781066,0.5,0.5393806681726185,0.55001731385723,0.004237204203117259,0.5680473372781067,0.5438626827012204,4.024607834054846,1252.9219087255435
